0 0
30 1.105214386
60 1.934637191
90 2.62444076
120 2.826266133
150 2.557752571
180 2.01555342
210 1.672144187
240 1.417187247
270 0.98490944
300 0.740071044
330 0.414486685
360 0.07141484
390 -0.193231415
420 -0.281393857
450 -0.470100413
480 -0.632301368
510 -0.797027555
540 -1.185404056
570 -1.093662745
600 -1.189181143
630 -1.052727739
